Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.550561904907227,28.810990912077415,28.537092029658048,28.779560061260725,147544800
2015-06-15,28.49444007873535,28.566282280602113,28.2227866994,28.31034432939845,175955600
2015-06-16,28.647109985351562,28.703236768909406,28.370967169444945,28.519140987353826,125976400
2015-06-17,28.57975196838379,28.709964773011993,28.45402683884702,28.674044530896552,131672400
2015-06-18,28.7099666595459,28.806504778800992,28.561792867696923,28.564038418243282,141628800
2015-06-19,28.422597885131836,28.69649681509512,28.37769715127201,28.671800897616254,218867600
2015-06-22,28.649349212646484,28.75037671560984,28.53036073182423,28.622407745858133,136157200
2015-06-23,28.519134521484375,28.649349040901118,28.485458116414097,28.620163736695208,121075600
2015-06-24,28.76160430908203,29.14102185080033,28.53934276284116,28.559547579384322,221123600
2015-06-25,28.624650955200195,29.006312282795005,28.624650955200195,28.929980702417236,127752400
2015-06-26,28.456279754638672,28.73466812628822,28.40239852109278,28.66282591060919,176267200
2015-06-29,27.957868576049805,28.393412893288396,27.946644248887367,28.166660245227217,196645600
2015-06-30,28.15992546081543,28.314835907044447,28.031956483059833,28.191356317607806,177482800
2015-07-01,28.422597885131836,28.49893118811739,28.285648420150196,28.489950698774784,120955200
2015-07-02,28.386674880981445,28.442801649276426,28.236253840182595,28.384429330650796,108844000
2015-07-06,28.287891387939453,28.33952876873151,28.029707909685268,28.049914437074523,112241600
2015-07-07,28.218299865722656,28.321572933201978,27.78724490264604,28.263200603634235,187787200
2015-07-08,27.51783561706543,27.982565252958164,27.511100678014607,27.946645007069353,243046400
2015-07-09,26.95656967163086,27.852352595573002,26.76573896332186,27.805206306192193,314380000
2015-07-10,27.677236557006836,27.805205542627245,27.212506902611324,27.37639784840401,245418000
2015-07-13,28.21156120300293,28.234011568995754,27.910720817569047,28.070120642827177,165762000
2015-07-14,28.20033836364746,28.370964247690548,28.072369378828476,28.29687648993921,127072400
2015-07-15,28.47199821472168,28.546085989262398,28.193609813456405,28.225040679106336,134596800
2015-07-16,28.85140609741211,28.86487940096337,28.59097875291119,28.67853638460879,144889600
2015-07-17,29.100614547729492,29.100614547729492,28.806510740854343,28.979382198785906,184658800
2015-07-20,29.650657653808594,29.852712696098894,29.343080562966733,29.40369844593657,235600800
2015-07-21,29.35430145263672,29.84148141747718,29.2577650501334,29.82576770284685,307025600
2015-07-22,28.112775802612305,28.17563750865481,27.387617207100757,27.387617207100757,461802400
2015-07-23,28.09931182861328,28.532608923826896,28.076859746436643,28.332797724999182,203998000
2015-07-24,27.951139450073242,28.229527829254085,27.81643550613758,28.135235239784482,168649200
2015-07-27,27.562740325927734,27.75132721080273,27.416812057848333,27.63458254091499,177822000
2015-07-28,27.69968605041504,27.81867625508578,27.51334645468276,27.69968605041504,134472400
2015-07-29,27.612125396728516,27.726624487571605,27.450480024444882,27.648047351837366,148046800
2015-07-30,27.472930908203125,27.517831637283663,27.32475541910191,27.46170486950648,134513200
2015-07-31,27.23271369934082,27.533552410881246,27.145156061632584,27.524571920750486,171540000
2015-08-03,26.590620040893555,27.517833697359833,26.384072218242366,27.277611181803753,279904000
2015-08-04,25.737497329711914,26.424488601628678,25.425432555027275,26.361626879081193,496554400
2015-08-05,25.908123016357422,26.36611776483333,25.167248805882448,25.358079522867378,397250400
2015-08-06,25.96449851989746,26.273466079477842,25.736721211607218,26.15393899836178,211612000
2015-08-07,26.05245018005371,26.217082941830423,25.822417177114698,25.840459453590043,154681600
2015-08-10,26.999652862548828,27.060543403498688,26.280232902053893,26.280232902053893,219806400
2015-08-11,25.594636917114258,26.65234166544163,25.558554086533622,26.568897431276874,388331200
2015-08-12,25.98931312561035,26.029907401735286,24.724126860424466,25.37814498883429,404870000
2015-08-13,25.96901512145996,26.250919320085,25.831445734882408,26.169730773232455,194143200
2015-08-14,26.15167808532715,26.230610885411966,25.71190839870744,25.78182006155314,171718000
2015-08-17,26.422311782836914,26.532817722788756,26.04794226295024,26.1697250566264,163538800
2015-08-18,26.273466110229492,26.48545857621936,26.162960168016326,26.25767954705618,138242800
2015-08-19,25.937442779541016,26.277981823024263,25.86301965588968,26.183262422344423,193146000
2015-08-20,25.405200958251953,25.78858989312548,25.175166220842804,25.72769935710911,274006400
2015-08-21,23.85134506225586,25.236058008232405,23.82653736121994,24.90453847675807,513102000
2015-08-24,23.255966186523438,24.53693875749235,20.74814616149797,21.395398731823892,648825200
2015-08-25,23.39579200744629,25.057899727746907,23.341666884845488,25.057899727746907,414406400
2015-08-26,24.73765754699707,24.78276153009437,23.69122930955845,24.151295443092213,387098400
2015-08-27,25.46608543395996,25.538252806430535,24.812067653104588,25.31047555868003,338464400
2015-08-28,25.54953384399414,25.55404355274745,25.154868084742112,25.296947138654623,212657600
2015-08-31,25.43001365661621,25.829189232641507,25.258615427303933,25.26538085256776,224917200
2015-09-01,24.293367385864258,25.231543312351867,24.212178869457844,24.84138901130453,307383600
2015-09-02,25.33527946472168,25.33527946472168,24.611350084823833,24.85942702050082,247555200
2015-09-03,24.89101219177246,25.434522558173047,24.81658907502262,25.36912058169045,212935600
2015-09-04,24.642934799194336,24.909052411318573,24.471538298278528,24.575278829024374,199985200
2015-09-08,25.328523635864258,25.384904466125274,24.87973270875637,25.20223112667363,219374400
2015-09-09,24.841392517089844,25.71416661072151,24.75569255956294,25.65553178995774,340043200
2015-09-10,25.38715934753418,25.54728069374521,24.785012513063187,24.868455037921613,251571200
2015-09-11,25.757022857666016,25.757022857666016,25.20449131136583,25.211256736899898,199662000
2015-09-14,26.00509262084961,26.361419867641985,25.903607818439557,26.291508191342007,233453600
2015-09-15,26.223852157592773,26.280232989276833,25.804378632214856,26.144919337356377,173364800
2015-09-16,26.253171920776367,26.28248933453676,26.034414013299635,26.217087361742216,148694000
2015-09-17,25.691612243652344,26.271207017941304,25.646508274843182,26.08402399883777,256450400
2015-09-18,25.585622787475586,25.77731900710197,25.229297210238965,25.305974321604257,297141200
2015-09-21,25.982542037963867,26.018626595814933,25.632981916965367,25.635235911376242,200888000
2015-09-22,25.5743465423584,25.75025446842489,25.375884906298555,25.56983511211713,201384800
2015-09-23,25.78182601928711,25.872035691918224,25.55179298865384,25.626214377013596,143026800
2015-09-24,25.935184478759766,26.04794615040655,25.34205870531606,25.540518627996033,200878000
2015-09-25,25.86977767944336,26.316314572976967,25.714166050989697,26.259933747665496,224607600
2015-09-28,25.35784339904785,25.838207465392667,25.35784339904785,25.6758303949081,208436000
2015-09-29,24.5955753326416,25.5991552452586,24.324948008231715,25.445799302597916,293461600
2015-09-30,24.875226974487305,25.154875455500243,24.521155372691407,24.84590783687826,265892000
2015-10-01,24.712846755981445,24.72186789559641,24.200907836622417,24.597829376648686,255716400
2015-10-02,24.893260955810547,25.03534173440742,24.2550313316186,24.358771841984098,232079200
2015-10-05,24.98347282409668,25.116532476066386,24.59782815784907,24.7805014943331,208258800
2015-10-06,25.10300064086914,25.199975739001896,24.755694515477558,24.94964471174307,192787200
2015-10-07,24.98347282409668,25.20674042653343,24.67450698047369,25.19997500230904,187062400
2015-10-08,24.694805145263672,24.85041679677311,24.403879837079565,24.85041679677311,247918400
2015-10-09,25.285675048828125,25.321757885014573,24.69254762094233,24.80756499496148,211064400
2015-10-12,25.168407440185547,25.427759656636223,25.13232459614219,25.423249946358332,121868800
2015-10-13,25.21125030517578,25.360094790773115,24.960919300637933,24.99249242547998,132197200
2015-10-14,24.85492515563965,25.150360157394456,24.708334651955962,25.09849075678119,177849600
2015-10-15,25.22703742980957,25.281162542087,24.918069877705264,25.017300684052458,150694000
2015-10-16,25.042112350463867,25.25861455445786,24.927094963133552,25.20899914342884,156930400
2015-10-19,25.197723388671875,25.202233098378763,24.832374960579042,24.98798661486782,119036800
2015-10-20,25.657794952392578,25.74800465121013,24.99250164975104,25.109773053789038,195871200
2015-10-21,25.655534744262695,26.065987139905182,25.642002174322815,25.70965986220278,167180800
2015-10-22,26.047945022583008,26.047945022583008,25.73221201152131,25.784083135299802,166616400
2015-10-23,26.855321884155273,26.889150731977324,26.235132649642118,26.318575190915617,237467600
2015-10-26,25.99832534790039,26.641066398870343,25.917136823503533,26.629791266407903,265335200
2015-10-27,25.83369255065918,26.282483398494094,25.70739834317036,26.02538699556506,279537600
2015-10-28,26.898168563842773,26.90493570949293,26.17423883386784,26.37044476316456,342205600
2015-10-29,27.182327270507812,27.218411829970066,26.672644052045726,26.769619154842406,204909200
2015-10-30,26.95003318786621,27.33793352243625,26.938756335109996,27.28606240860628,197461200
2015-11-02,27.328916549682617,27.369510816943535,26.97484499880934,27.243218305734647,128813200
2015-11-03,27.64238929748535,27.849870309170743,27.22066013017615,27.240958120779144,182076000
2015-11-04,27.513845443725586,27.92429782332412,27.428147200286386,27.768686179646703,179544400
2015-11-05,27.387014389038086,27.787900373263945,27.21941322752799,27.597648958384283,158210800
2015-11-06,27.418720245361328,27.588586762780245,27.319066396829566,27.43004537104455,132169200
2015-11-09,27.3077392578125,27.588584728740344,27.189965908059357,27.396069702120222,135485600
2015-11-10,26.447084426879883,26.741520424597127,26.286277659132402,26.476529063434587,236511600
2015-11-11,26.2976016998291,26.594301328134637,26.09376153505098,26.356489242536462,180872000
2015-11-12,26.209280014038086,26.458417308534557,26.19342586969664,26.331584153803,130102400
2015-11-13,25.443727493286133,26.17528640280426,25.427873361028876,26.09148500203258,183249600
2015-11-16,25.860475540161133,25.874064306953358,25.140241524660123,25.226306594296478,152426800
2015-11-17,25.749500274658203,26.057525037942305,25.66569883548022,26.028080401705157,110467600
2015-11-18,26.564855575561523,26.6101526171178,26.15944066013874,26.218328196539,186698800
2015-11-19,26.90232276916504,27.12201704592898,26.444816436088075,26.644125834898706,173183200
2015-11-20,27.020105361938477,27.160527264384076,26.918184399741822,26.997455107246893,137148400
2015-11-23,26.669042587280273,27.11749094268596,26.576181397252792,27.013304627250218,129930000
2015-11-24,26.924976348876953,27.03142631559758,26.526357476353816,26.573919896553566,171212800
2015-11-25,26.732458114624023,27.00424556222889,26.707544222060957,26.99971482105117,85553200
2015-11-27,26.682632446289062,26.81852704485804,26.63507002797856,26.791347779549927,52185600
2015-11-30,26.793609619140625,27.045012174200203,26.66904016286016,26.723396958341013,156721200
2015-12-01,26.57617950439453,26.90911812321457,26.467465911292933,26.89552935606972,139409600
2015-12-02,26.336105346679688,26.750580075895574,26.290808298578423,26.576182811965303,133546400
2015-12-03,26.09149742126465,26.451615351049494,25.8695394640138,26.397258547147274,166278000
2015-12-04,26.958955764770508,27.00878356648399,26.07112027524382,26.111888319557394,231108000
2015-12-07,26.789077758789062,27.14693024735843,26.682627814774136,26.947620853609425,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.186620712280273,26.65545219122175,26.064316622821007,26.644127066505153,185445600
2015-12-10,26.311189651489258,26.485586903486396,26.16170802060607,26.28174674503523,116850800
2015-12-11,25.633995056152344,26.134534952359452,25.55925335900649,26.089237896619373,187544800
2015-12-14,25.475446701049805,25.520743744464255,24.86619161768823,25.40749940795669,257274800
2015-12-15,25.02473258972168,25.54792259087953,24.993024314254104,25.353142197023605,213292400
2015-12-16,25.217248916625977,25.364466904890783,24.641969187420774,25.15609773305492,224954000
2015-12-17,24.682737350463867,25.423354581070434,24.682737350463867,25.371261423848527,179091200
2015-12-18,24.014596939086914,24.805042029925342,23.96476914787577,24.66688551061945,385813200
2015-12-21,24.309024810791016,24.318084563249972,23.910404342452473,24.297699688224547,190362400
2015-12-22,24.286386489868164,24.397365480133644,24.10972383470628,24.324889158005114,131157600
2015-12-23,24.598928451538086,24.653285234948562,24.27957867706318,24.295432810890027,130629600
2015-12-24,24.467573165893555,24.68726747401853,24.4494536557866,24.68726747401853,54281600
2015-12-28,24.193523406982422,24.390569202467397,24.048570773972216,24.367918949582553,106816800
2015-12-29,24.628376007080078,24.784653732908673,24.202577955221898,24.225226475262094,123724800
2015-12-30,24.30677032470703,24.6193241486256,24.27506204088798,24.592146607050342,100855200
2015-12-31,23.840198516845703,24.241082713012077,23.740542946466313,24.236553699800044,163649200
2016-01-04,23.860584259033203,23.86511500070865,23.101847457731452,23.24000570331444,270597600
2016-01-05,23.262651443481445,23.973825739900835,23.194705878227012,23.951177218149358,223164000
2016-01-06,22.80740737915039,23.185644754746907,22.61942310453988,22.775699104976507,273829600
2016-01-07,21.844833374023438,22.678311819088183,21.840304360548615,22.349903911059002,324377600
2016-01-08,21.960344314575195,22.44729536893761,21.91504726541334,22.320462248907088,283192000
2016-01-11,22.315933227539062,22.435971972246236,22.046411098725127,22.41558881694357,198957600
2016-01-12,22.639802932739258,22.80514039064828,22.38613504859576,22.773432121126728,196616800
2016-01-13,22.0577335357666,22.918391254999353,22.037350382949814,22.721345471245797,249758400
2016-01-14,22.540149688720703,22.757580313345336,21.684022868157058,22.186827947655395,252680400
2016-01-15,21.99884033203125,22.13020415406831,21.597956211367087,21.788205833927396,319335600
2016-01-19,21.89239501953125,22.34310697557418,21.629667340730673,22.288750180225268,212350800
2016-01-20,21.92183494567871,22.23891937675337,21.158567632131202,21.539068603826568,289337600
2016-01-21,21.810861587524414,22.16871240527547,21.502836830189942,21.982991748174236,208646000
2016-01-22,22.970478057861328,22.979537811056005,22.279688724486785,22.33857452829533,263202000
2016-01-25,22.522037506103516,22.99539807281637,22.469944343350022,22.99313270192143,207178000
2016-01-26,22.646604537963867,22.84817934191434,22.211746650428356,22.63301576896952,300308000
2016-01-27,21.1585693359375,21.885597697405487,21.140449829166464,21.751970222904447,533478800
2016-01-28,21.310314178466797,21.407704357622773,20.925284202066564,21.242368626851455,222715200
2016-01-29,22.046409606933594,22.046409606933594,21.369208866143552,21.468864448804766,257666000
2016-02-01,21.840309143066406,21.903725713430106,21.607026018669096,21.8493688999715,163774000
2016-02-02,21.398651123046875,21.75197290885419,21.353352350525753,21.611549305995943,149428800
2016-02-03,21.822181701660156,21.933160659480027,21.30805321186616,21.51642236107078,183857200
2016-02-04,21.99752426147461,22.16375890752801,21.67644328395744,21.829013689851042,185886800
2016-02-05,21.410011291503906,22.070392780881726,21.334865792291684,21.979305379355875,185672400
2016-02-08,21.635454177856445,21.79257817325256,21.18685013425554,21.207343888605905,216085600
2016-02-09,21.63089942932129,21.847232242653128,21.38951927245308,21.471497766738096,177324800
2016-02-10,21.466943740844727,21.940596905988752,21.428232154351168,21.84267823951521,169374400
2016-02-11,21.33715057373047,21.56942363089363,21.084383754825588,21.357646072820582,200298800
2016-02-12,21.403181076049805,21.519317562048393,21.180018755728497,21.448725647690313,161405600
2016-02-16,22.006641387939453,22.054461902974353,21.544374671920348,21.63773803822227,196231600
2016-02-17,22.343656539916992,22.364150294578536,21.895052489504437,22.01346490358267,179452800
2016-02-18,21.92009925842285,22.518995991904255,21.881385941454056,22.507609415616795,156084000
2016-02-19,21.870004653930664,22.03396164994801,21.81535290104085,21.860895738891045,141496800
2016-02-22,22.061288833618164,22.065844160261214,21.842680063149675,21.93148982186037,137123200
2016-02-23,21.56258773803711,21.974756184087802,21.530707401731974,21.951984763490994,127770400
2016-02-24,21.8836612701416,21.947421920916597,21.250606612664967,21.40090106436097,145022800
2016-02-25,22.033966064453125,22.033966064453125,21.690111836544876,21.872286699140197,110330800
2016-02-26,22.068117141723633,22.320882121649316,21.9929699041888,22.134153727905236,115964400
2016-02-29,22.018020629882812,22.368706027255385,22.008911715196117,22.0567322142904,140865200
2016-03-01,22.892457962036133,22.947109718467406,22.184255842281985,22.2366316728168,201628400
2016-03-02,22.942554473876953,22.974434807607164,22.6897877297675,22.887902721389146,132678400
2016-03-03,23.113338470458984,23.161158962260984,22.874234274101415,22.903838676655678,147822800
2016-03-04,23.457195281982422,23.625705854147398,23.083738480239624,23.311456127026588,184220400
2016-03-07,23.197595596313477,23.416204312657847,22.99037171906188,23.316007999494644,143315600
2016-03-08,23.006319046020508,23.17255373212566,22.86285751988595,22.949389620790388,126247600
2016-03-09,23.026813507080078,23.13156343631144,22.833252080122982,23.070078686912705,108806800
2016-03-10,23.038190841674805,23.2818486218077,22.80591963730461,23.092844320518708,134054400
2016-03-11,23.286401748657227,23.290955336123893,23.11333589001854,23.281846423843184,109632800
2016-03-14,23.345611572265625,23.434423049783852,23.177101005961017,23.206705410916328,100304400
2016-03-15,23.814716339111328,23.951346605079163,23.6484816616626,23.673530746447316,160270800
2016-03-16,24.131235122680664,24.20865827523307,23.81698371271569,23.82153903777611,153214000
2016-03-17,24.092527389526367,24.245097793785717,23.901243665467984,24.02876498994174,137682800
2016-03-18,24.11985206604004,24.251928714500302,23.953619161381194,24.215493058091518,176820800
2016-03-21,24.117576599121094,24.51380481468844,23.94223303967817,24.12213018758492,142010800
2016-03-22,24.302030563354492,24.431829568660664,23.958176387514353,23.967285302999628,129777600
2016-03-23,24.167673110961914,24.38172825385584,24.115299025369417,24.247375676829403,102814000
2016-03-24,24.062929153442383,24.19500583756631,23.88530962385761,24.017386307981536,104532000
2016-03-28,23.953624725341797,24.18134241874792,23.9240203132962,24.138075501049357,77645600
2016-03-29,24.520639419555664,24.54568850290185,23.883029231858547,23.885306895075832,124760400
2016-03-30,24.94875144958496,25.144588816801747,24.73014265911353,24.741529239414966,182404400
2016-03-31,24.81894874572754,25.026172662518025,24.793899662657306,24.985183411798367,103553600
2016-04-01,25.046667098999023,25.04894476225304,24.63905224393151,24.771128915096003,103496000
2016-04-04,25.303983688354492,25.54764148312726,25.110422312843973,25.144580304836865,149424800
2016-04-05,25.005672454833984,25.215173995324946,24.916862717906977,24.937358208077328,106314800
2016-04-06,25.26755142211914,25.27210674824783,24.86676785284038,25.101318502727366,105616400
2016-04-07,24.716474533081055,25.14458309991745,24.62083353474758,25.037555523871394,127207600
2016-04-08,24.743797302246094,24.9965622608515,24.63221441810096,24.80072670696798,94326800
2016-04-11,24.825780868530273,25.187852885475483,24.7825156904492,24.814396026866003,117630000
2016-04-12,25.149137496948242,25.162799999820386,24.743800363162073,24.898646695307107,108929200
2016-04-13,25.51348876953125,25.581803030302698,25.231119336177006,25.231119336177006,133029200
2016-04-14,25.527149200439453,25.59318752996396,25.35180736762104,25.417845697145545,101895600
